pair,signal_time,entry_price,exit_time,exit_price,pnl_pct_net,pnl_dollars,position_dollars,exit_reason,score,shadow_balance_after
STORJUSDT,2026-08-23 17:00:00+00:00,0.0413,2026-08-23 18:30:00+00:00,0.041919500000000005,1.2,134.39,11198.92,TP 🟢,0.8372650376896562,33731.14
ROSEUSDT,2026-08-23 18:00:00+00:00,0.0064,2026-08-23 18:30:00+00:00,0.0064528,0.525,59.03,11243.71,Trail-Lock 🔒,0.5704080184905054,33790.17
SUIUSDT,2026-08-23 18:30:00+00:00,0.83,2026-08-23 19:30:00+00:00,0.8425208036251018,1.2085,136.12,11263.39,TP 🟢,0.805683081849486,33926.29
CFXUSDT,2026-08-23 18:00:00+00:00,0.04917,2026-08-23 20:00:00+00:00,0.049907549999999995,1.2,135.71,11308.76,TP 🟢,0.674363392180326,34062.0
PHAUSDT,2026-08-23 18:30:00+00:00,0.0254,2026-08-23 20:30:00+00:00,0.025099447796998332,-1.4833,-167.07,11263.39,SL 🔴,0.5729088824038677,33894.93
IDUSDT,2026-08-23 18:00:00+00:00,0.0317,2026-08-23 20:30:00+00:00,0.031383,-1.3,-146.42,11263.39,SL 🔴,0.5386070950897013,33748.51
2ZUSDT,2026-08-23 15:00:00+00:00,0.0573,2026-08-23 21:00:00+00:00,0.058159499999999996,1.2,133.62,11134.81,TP 🟢,0.5170974866185434,33882.12
KAIAUSDT,2026-08-23 17:00:00+00:00,0.0322,2026-08-23 21:00:00+00:00,0.032683,1.2,134.39,11198.92,TP 🟢,0.7329770088028095,34016.51
SFPUSDT,2026-08-23 18:00:00+00:00,0.2737,2026-08-23 21:30:00+00:00,0.2778055,1.2,134.99,11249.5,TP 🟢,0.5024097741888527,34151.51
RIFUSDT,2026-08-23 21:00:00+00:00,0.0798,2026-08-23 21:30:00+00:00,0.080997,1.2,136.61,11383.84,TP 🟢,0.8499464438981653,34288.11
SUIUSDT,2026-08-23 21:00:00+00:00,0.84,2026-08-23 21:30:00+00:00,0.8528042313849418,1.2243,139.93,11429.37,TP 🟢,0.7823713993292115,34428.04
WLDUSDT,2026-08-23 21:00:00+00:00,0.4084,2026-08-23 21:30:00+00:00,0.4120153087534261,0.5852,67.16,11476.01,Trail-Lock 🔒,0.6632723273973485,34495.2
SANDUSDT,2026-08-23 21:00:00+00:00,0.04602,2026-08-23 22:00:00+00:00,0.046399665,0.525,60.37,11498.4,Trail-Lock 🔒,0.7320681118903859,34555.57
CVCUSDT,2026-08-23 21:00:00+00:00,0.0204,2026-08-23 22:00:00+00:00,0.0205683,0.525,60.47,11518.52,Trail-Lock 🔒,0.7174067315931487,34616.04
MOVRUSDT,2026-08-23 21:30:00+00:00,0.714,2026-08-23 22:00:00+00:00,0.7198905,0.525,60.58,11538.68,Trail-Lock 🔒,0.6189924334833644,34676.62
ALTUSDT,2026-08-23 21:00:00+00:00,0.00664,2026-08-23 21:30:00+00:00,0.00669478,0.525,60.68,11558.87,Trail-Lock 🔒,0.596394796022411,34737.31
ICPUSDT,2026-08-23 21:00:00+00:00,2.436,2026-08-23 21:30:00+00:00,2.4560969999999998,0.525,60.79,11579.1,Trail-Lock 🔒,0.5730580052724105,34798.1
IOTXUSDT,2026-08-23 21:00:00+00:00,0.002942,2026-08-23 22:00:00+00:00,0.00291258,-1.3,-150.79,11599.37,SL 🔴,0.5563656619512016,34647.3
SOMIUSDT,2026-08-23 21:00:00+00:00,0.1123,2026-08-23 22:30:00+00:00,0.111177,-1.3,-150.27,11558.87,SL 🔴,0.5982898755177307,34497.04
CTKUSDT,2026-08-23 18:30:00+00:00,0.118,2026-08-23 23:00:00+00:00,0.11682,-1.3,-147.6,11354.0,SL 🔴,0.5778197836840975,34349.44
SCRUSDT,2026-08-23 21:00:00+00:00,0.02272,2026-08-23 23:00:00+00:00,0.0224928,-1.3,-150.79,11599.37,SL 🔴,0.5609859368342486,34198.64
ANKRUSDT,2026-08-23 21:00:00+00:00,0.00411,2026-08-23 23:00:00+00:00,0.0040689,-1.3,-150.14,11549.1,SL 🔴,0.5544234979529263,34048.51
BATUSDT,2026-08-23 21:00:00+00:00,0.0722,2026-08-23 23:00:00+00:00,0.071478,-1.3,-150.14,11549.1,SL 🔴,0.5511317522825017,33898.37
SHELLUSDT,2026-08-23 12:00:00+00:00,0.0229,2026-08-23 23:00:00+00:00,0.023132912308303697,0.7171,81.03,11299.46,Trail-Lock 🔒,0.8280815162281725,33979.39
LAUSDT,2026-08-23 17:00:00+00:00,0.0579,2026-08-23 23:00:00+00:00,0.0587685,1.2,135.92,11326.46,TP 🟢,0.4752310359441425,34115.31
SEIUSDT,2026-08-23 21:00:00+00:00,0.04794,2026-08-23 23:30:00+00:00,0.048335505,0.525,59.7,11371.77,Trail-Lock 🔒,0.7508300131594765,34175.01
LPTUSDT,2026-08-23 20:00:00+00:00,1.431,2026-08-23 23:30:00+00:00,1.44280575,0.525,59.81,11391.67,Trail-Lock 🔒,0.5575753841759463,34234.82
MIRAUSDT,2026-08-23 21:00:00+00:00,0.04262,2026-08-24 00:00:00+00:00,0.0421938,-1.3,-150.0,11538.68,SL 🔴,0.6461953865976213,34084.82
CHZUSDT,2026-08-23 18:00:00+00:00,0.01479,2026-08-24 00:00:00+00:00,0.014623080916518053,-1.4286,-160.91,11263.39,SL 🔴,0.564673001500711,33923.91
HEIUSDT,2026-08-23 18:30:00+00:00,0.1287,2026-08-24 00:00:00+00:00,0.127289968038708,-1.3956,-158.46,11354.0,SL 🔴,0.5900445274020923,33765.45
GUSDT,2026-08-23 21:00:00+00:00,0.00391,2026-08-24 00:00:00+00:00,0.0038709000000000005,-1.3,-150.27,11558.87,SL 🔴,0.6188189551825183,33615.19
SOLUSDT,2026-08-23 21:00:00+00:00,95.36,2026-08-24 00:00:00+00:00,94.4064,-1.3,-149.48,11498.4,SL 🔴,0.568548138190181,33465.71
XECUSDT,2026-08-23 21:00:00+00:00,7.32e-06,2026-08-24 00:00:00+00:00,7.2468e-06,-1.3,-149.48,11498.4,SL 🔴,0.5432591681178716,33316.23
WAXPUSDT,2026-08-23 21:00:00+00:00,0.00432,2026-08-24 00:00:00+00:00,0.0042768,-1.3,-149.48,11498.4,SL 🔴,0.5425063694366241,33166.75
TFUELUSDT,2026-08-23 21:00:00+00:00,0.00894,2026-08-24 00:00:00+00:00,0.008843443092823498,-1.3801,-158.68,11498.4,SL 🔴,0.5001852728496601,33008.07
ZKPUSDT,2026-08-23 21:00:00+00:00,0.0425,2026-08-24 00:00:00+00:00,0.042075,-1.3,-149.48,11498.4,SL 🔴,0.4985344204964327,32858.59
FETUSDT,2026-08-23 21:00:00+00:00,0.166,2026-08-24 00:00:00+00:00,0.1636368498621177,-1.7236,-198.18,11498.4,SL 🔴,0.8400542828637412,32660.4
MTLUSDT,2026-08-23 21:00:00+00:00,0.235,2026-08-24 00:00:00+00:00,0.23265,-1.3,-149.48,11498.4,SL 🔴,0.7646911942066723,32510.92
DOGEUSDT,2026-08-23 21:00:00+00:00,0.09308,2026-08-24 00:00:00+00:00,0.0920374778904966,-1.42,-163.85,11538.68,SL 🔴,0.710732224848746,32347.07
WALUSDT,2026-08-23 21:00:00+00:00,0.0239,2026-08-24 00:00:00+00:00,0.023661,-1.3,-150.0,11538.68,SL 🔴,0.6740887602500271,32197.07
GASUSDT,2026-08-23 21:00:00+00:00,1.211,2026-08-24 00:00:00+00:00,1.19889,-1.3,-150.0,11538.68,SL 🔴,0.6729490432266415,32047.06
ALGOUSDT,2026-08-23 21:00:00+00:00,0.0935,2026-08-24 00:00:00+00:00,0.092565,-1.3,-150.0,11538.68,SL 🔴,0.6562192389016107,31897.06
XTZUSDT,2026-08-23 21:00:00+00:00,0.2347,2026-08-24 00:00:00+00:00,0.232353,-1.3,-150.0,11538.68,SL 🔴,0.6499908956920788,31747.06
TNSRUSDT,2026-08-23 18:00:00+00:00,0.0352,2026-08-24 00:00:00+00:00,0.034848000000000004,-1.3,-150.0,11538.68,SL 🔴,0.6476923096350556,31597.06
AVAXUSDT,2026-08-23 21:00:00+00:00,7.588,2026-08-24 00:00:00+00:00,7.51212,-1.3,-150.0,11538.68,SL 🔴,0.632542028343081,31447.05
LUNAUSDT,2026-08-23 21:00:00+00:00,0.0488,2026-08-24 00:00:00+00:00,0.048312,-1.3,-150.0,11538.68,SL 🔴,0.6286623709084808,31297.05
FILUSDT,2026-08-23 21:00:00+00:00,0.7752,2026-08-24 00:00:00+00:00,0.767448,-1.3,-150.27,11558.87,SL 🔴,0.6018058958363177,31146.79
HIVEUSDT,2026-08-23 21:00:00+00:00,0.0441,2026-08-24 00:00:00+00:00,0.043659,-1.3,-150.53,11579.1,SL 🔴,0.5880925678022018,30996.26
RAREUSDT,2026-08-23 21:00:00+00:00,0.0125,2026-08-24 00:00:00+00:00,0.012375,-1.3,-150.53,11579.1,SL 🔴,0.5855477181616469,30845.73
PUNDIXUSDT,2026-08-23 21:00:00+00:00,0.0894,2026-08-24 00:00:00+00:00,0.08850599999999999,-1.3,-150.53,11579.1,SL 🔴,0.5850102855073812,30695.2
ARKUSDT,2026-08-23 21:00:00+00:00,0.1088,2026-08-24 00:00:00+00:00,0.10771199999999999,-1.3,-150.14,11549.1,SL 🔴,0.5486851597754735,30545.06
LINEAUSDT,2026-08-23 21:00:00+00:00,0.00255,2026-08-24 00:00:00+00:00,0.0025245000000000003,-1.3,-150.14,11549.1,SL 🔴,0.5464377303899495,30394.92
ATOMUSDT,2026-08-23 21:00:00+00:00,1.613,2026-08-24 00:00:00+00:00,1.59687,-1.3,-150.14,11549.1,SL 🔴,0.49852273764980837,30244.79
ARPAUSDT,2026-08-23 21:00:00+00:00,0.00963,2026-08-24 00:00:00+00:00,0.009533699999999999,-1.3,-150.14,11549.1,SL 🔴,0.47671726079641114,30094.65
OPENUSDT,2026-08-23 21:00:00+00:00,0.1667,2026-08-24 00:00:00+00:00,0.16503299999999999,-1.3,-149.49,11499.01,SL 🔴,0.6648538490619086,29945.16
WCTUSDT,2026-08-23 21:00:00+00:00,0.03977,2026-08-24 00:00:00+00:00,0.0393723,-1.3,-149.49,11499.01,SL 🔴,0.6439628023237179,29795.67
BANANAUSDT,2026-08-23 18:30:00+00:00,4.007,2026-08-24 00:00:00+00:00,3.9669299999999996,-1.3,-146.89,11299.46,SL 🔴,0.8311537475549498,29648.78
LINKUSDT,2026-08-23 21:00:00+00:00,11.496,2026-08-24 00:00:00+00:00,11.38104,-1.3,-147.24,11326.46,SL 🔴,0.7940348395737206,29501.54
HYPERUSDT,2026-08-23 21:00:00+00:00,0.0683,2026-08-24 00:00:00+00:00,0.067617,-1.3,-147.24,11326.46,SL 🔴,0.755939401417742,29354.29
MEUSDT,2026-08-23 19:00:00+00:00,0.06727,2026-08-24 00:00:00+00:00,0.0665312455868133,-1.3982,-158.37,11326.46,SL 🔴,0.7447618947515336,29195.93
ETCUSDT,2026-08-23 21:00:00+00:00,7.92,2026-08-24 00:00:00+00:00,7.8408,-1.3,-147.24,11326.46,SL 🔴,0.7086626014238109,29048.68
2ZUSDT,2026-08-23 21:00:00+00:00,0.05748,2026-08-24 00:00:00+00:00,0.0569052,-1.3,-147.24,11326.46,SL 🔴,0.6774961069864721,28901.44
GLMUSDT,2026-08-23 20:00:00+00:00,0.1096,2026-08-24 00:00:00+00:00,0.108504,-1.3,-147.24,11326.46,SL 🔴,0.4905240591989586,28754.19
TRBUSDT,2026-08-23 21:00:00+00:00,19.15,2026-08-24 00:30:00+00:00,18.873353556171214,-1.7446,-167.22,9584.73,SL 🔴,0.8273982341777821,28586.98
COOKIEUSDT,2026-08-23 12:00:00+00:00,0.0105,2026-08-23 23:30:00+00:00,0.0106575,1.2,114.35,9528.99,TP 🟢,0.8136463757672017,28701.32
ZENUSDT,2026-08-23 18:00:00+00:00,5.628,2026-08-24 00:00:00+00:00,5.702830990874554,1.0296,98.5,9567.11,Trail-Lock 🔒,0.8104568824111831,28799.83
AIXBTUSDT,2026-08-23 15:00:00+00:00,0.02093,2026-08-24 00:00:00+00:00,0.02124395,1.2,115.2,9599.94,TP 🟢,0.784610229955703,28915.03
PROMUSDT,2026-08-23 13:00:00+00:00,2.712,2026-08-24 00:00:00+00:00,2.7966184138186394,2.8201,271.82,9638.34,TP 🟢,0.7774827256268123,29186.84
CKBUSDT,2026-08-23 19:00:00+00:00,0.000987,2026-08-24 00:00:00+00:00,0.00099514275,0.525,51.08,9728.95,Trail-Lock 🔒,0.7595282726325824,29237.92
MINAUSDT,2026-08-23 19:00:00+00:00,0.0577,2026-08-24 00:30:00+00:00,0.058176025,0.525,51.17,9745.97,Trail-Lock 🔒,0.6608814043318609,29289.09
IOSTUSDT,2026-08-23 18:00:00+00:00,0.000595,2026-08-24 00:00:00+00:00,0.0005999087500000001,0.525,51.26,9763.03,Trail-Lock 🔒,0.6549817445591674,29340.34
JASMYUSDT,2026-08-23 15:00:00+00:00,0.00434,2026-08-24 00:00:00+00:00,0.0044051,1.2,117.36,9780.11,TP 🟢,0.6024455100825922,29457.7
WINUSDT,2026-08-23 20:00:00+00:00,3.468e-05,2026-08-24 00:00:00+00:00,3.496611e-05,0.525,51.55,9819.23,Trail-Lock 🔒,0.5970429751929304,29509.25
ZILUSDT,2026-08-23 15:00:00+00:00,0.002782,2026-08-24 01:00:00+00:00,0.0028049515,0.525,51.64,9836.42,Trail-Lock 🔒,0.5703080816894741,29560.9
SOPHUSDT,2026-08-23 21:00:00+00:00,0.00382,2026-08-24 00:00:00+00:00,0.0037818,-1.3,-128.1,9853.63,SL 🔴,0.5612125585939225,29432.8
ALPINEUSDT,2026-08-23 19:00:00+00:00,0.354,2026-08-24 00:00:00+00:00,0.3569205,0.525,51.51,9810.93,Trail-Lock 🔒,0.5206833859317208,29484.31
NEWTUSDT,2026-08-23 15:00:00+00:00,0.04376,2026-08-24 00:00:00+00:00,0.0433224,-1.3,-127.77,9828.1,SL 🔴,0.4788000088731814,29356.54
QKCUSDT,2026-08-23 17:30:00+00:00,0.002186,2026-08-24 01:30:00+00:00,0.00216414,-1.3,-147.6,11354.0,SL 🔴,0.4549637111479504,29208.94
VTHOUSDT,2026-08-23 21:00:00+00:00,0.000372,2026-08-24 02:00:00+00:00,0.00036827999999999996,-1.3,-150.79,11599.37,SL 🔴,0.5703801064412992,29058.15
PROVEUSDT,2026-08-23 15:00:00+00:00,0.1748,2026-08-24 01:30:00+00:00,0.173052,-1.3,-127.77,9828.1,SL 🔴,0.4872604883234612,28930.38
ZKUSDT,2026-08-23 13:30:00+00:00,0.00893,2026-08-24 01:30:00+00:00,0.009063950000000001,1.2,115.72,9643.46,TP 🟢,0.8495120361857904,29046.1
IOTAUSDT,2026-08-23 13:00:00+00:00,0.0449,2026-08-24 01:30:00+00:00,0.0447,-0.7454,-72.17,9682.03,Timeout ⏱️,0.8423606821994672,28973.93
INITUSDT,2026-08-23 13:30:00+00:00,0.05534,2026-08-24 02:00:00+00:00,0.05572,0.3867,37.34,9657.98,Timeout ⏱️,0.7539585588746117,29011.27
DIAUSDT,2026-08-23 15:00:00+00:00,0.1363,2026-08-24 01:30:00+00:00,0.13742447500000002,0.525,50.77,9670.42,Trail-Lock 🔒,0.7234592376584378,29062.04
ARKMUSDT,2026-08-23 13:00:00+00:00,0.1097,2026-08-24 01:30:00+00:00,0.1086,-1.3027,-126.2,9687.35,Timeout ⏱️,0.5181545872496722,28935.84
PARTIUSDT,2026-08-23 15:30:00+00:00,0.0237,2026-08-24 04:00:00+00:00,0.024,0.9658,93.16,9645.28,Timeout ⏱️,0.8349311301477205,29029.0
STRAXUSDT,2026-08-23 16:00:00+00:00,0.00938,2026-08-24 04:00:00+00:00,0.0095207,1.2,116.12,9676.33,TP 🟢,0.6756704543682778,29145.12
SFPUSDT,2026-08-23 21:00:00+00:00,0.2743,2026-08-24 05:00:00+00:00,0.271557,-1.3,-126.3,9715.04,SL 🔴,0.6136793207826505,29018.82
SAGAUSDT,2026-08-23 21:00:00+00:00,0.01494,2026-08-24 08:30:00+00:00,0.01520196476223083,1.4534,139.31,9584.73,TP 🟢,0.8312334383078456,29158.13
KITEUSDT,2026-08-24 08:30:00+00:00,0.1166,2026-08-24 09:30:00+00:00,0.118349,1.2,116.63,9719.38,TP 🟢,0.619458479846232,29274.76
MTLUSDT,2026-08-24 08:30:00+00:00,0.232,2026-08-24 09:00:00+00:00,0.233914,0.525,51.23,9758.25,Trail-Lock 🔒,0.48077702772885544,29325.99
SKLUSDT,2026-08-24 10:00:00+00:00,0.0039,2026-08-24 10:30:00+00:00,0.003932175,0.525,51.32,9775.33,Trail-Lock 🔒,0.6850147422242665,29377.31
0GUSDT,2026-08-24 10:00:00+00:00,0.1622,2026-08-24 10:30:00+00:00,0.16353815,0.525,51.41,9792.44,Trail-Lock 🔒,0.5921213209681142,29428.72
DIAUSDT,2026-08-24 09:30:00+00:00,0.1365,2026-08-24 11:30:00+00:00,0.13854750000000002,1.2,117.71,9809.57,TP 🟢,0.5811496216289733,29546.44
STEEMUSDT,2026-08-24 10:00:00+00:00,0.04493,2026-08-24 11:30:00+00:00,0.04560395,1.2,117.71,9809.57,TP 🟢,0.5068768509410149,29664.15
COOKIEUSDT,2026-08-24 11:00:00+00:00,0.0106,2026-08-24 12:00:00+00:00,0.010759,1.2,118.66,9888.05,TP 🟢,0.8079970654358384,29782.81
WUSDT,2026-08-24 11:30:00+00:00,0.00957,2026-08-24 12:00:00+00:00,0.00971355,1.2,119.13,9927.6,TP 🟢,0.7189216808181131,29901.94
ENSUSDT,2026-08-24 11:30:00+00:00,5.78,2026-08-24 12:00:00+00:00,5.827685,0.525,52.33,9967.31,Trail-Lock 🔒,0.7016489673477458,29954.27
ALGOUSDT,2026-08-24 11:30:00+00:00,0.0924,2026-08-24 12:00:00+00:00,0.09316229999999999,0.525,52.42,9984.76,Trail-Lock 🔒,0.6888927196148736,30006.69
ZAMAUSDT,2026-08-24 11:30:00+00:00,0.0601,2026-08-24 12:00:00+00:00,0.06075248954553497,0.7857,78.58,10002.23,Trail-Lock 🔒,0.6790076792831371,30085.27
IMXUSDT,2026-08-24 11:30:00+00:00,0.1292,2026-08-24 12:00:00+00:00,0.13026590000000002,0.525,52.65,10028.42,Trail-Lock 🔒,0.668461939872759,30137.92
LPTUSDT,2026-08-24 11:30:00+00:00,1.403,2026-08-24 12:00:00+00:00,1.41457475,0.525,52.74,10045.97,Trail-Lock 🔒,0.655088066802095,30190.66
API3USDT,2026-08-24 11:30:00+00:00,0.2307,2026-08-24 12:30:00+00:00,0.232603275,0.525,52.83,10063.55,Trail-Lock 🔒,0.631206148724025,30243.5
ADAUSDT,2026-08-24 11:30:00+00:00,0.221,2026-08-24 12:00:00+00:00,0.22282325,0.525,52.93,10081.17,Trail-Lock 🔒,0.6283389858190171,30296.42
RENDERUSDT,2026-08-24 11:30:00+00:00,1.492,2026-08-24 12:00:00+00:00,1.5043090000000001,0.525,53.02,10098.81,Trail-Lock 🔒,0.6223411683816421,30349.44
XLMUSDT,2026-08-24 11:30:00+00:00,0.1971,2026-08-24 12:30:00+00:00,0.2000565,1.2,121.4,10116.48,TP 🟢,0.6126333915664081,30470.84
XECUSDT,2026-08-24 11:30:00+00:00,7.21e-06,2026-08-24 12:30:00+00:00,7.3181499999999996e-06,1.2,121.88,10156.95,TP 🟢,0.6122446253740549,30592.72
IOUSDT,2026-08-24 11:30:00+00:00,0.1425,2026-08-24 12:00:00+00:00,0.14367562499999997,0.525,53.54,10197.57,Trail-Lock 🔒,0.6023863271467738,30646.26
LINKUSDT,2026-08-24 11:30:00+00:00,11.621,2026-08-24 12:30:00+00:00,11.795315,1.2,122.59,10215.42,TP 🟢,0.592994325978869,30768.85
SOLUSDT,2026-08-24 11:30:00+00:00,95.01,2026-08-24 12:30:00+00:00,96.43515000000001,1.2,123.08,10256.28,TP 🟢,0.5896314613986988,30891.92
MAGICUSDT,2026-08-24 11:30:00+00:00,0.0452,2026-08-24 12:30:00+00:00,0.0455729,0.525,54.06,10297.31,Trail-Lock 🔒,0.5852214862673555,30945.98
CHZUSDT,2026-08-24 11:30:00+00:00,0.0145,2026-08-24 12:30:00+00:00,0.014619625,0.525,54.16,10315.33,Trail-Lock 🔒,0.5711752154668116,31000.14
GRTUSDT,2026-08-24 11:30:00+00:00,0.01749,2026-08-24 12:30:00+00:00,0.01775235,1.2,124.0,10333.38,TP 🟢,0.5597584340054895,31124.14
SEIUSDT,2026-08-24 11:30:00+00:00,0.04716,2026-08-24 12:30:00+00:00,0.0478674,1.2,124.5,10374.71,TP 🟢,0.5576561259571042,31248.64
MANAUSDT,2026-08-24 11:30:00+00:00,0.0745,2026-08-24 12:30:00+00:00,0.07561749999999999,1.2,124.99,10416.21,TP 🟢,0.5442830193318321,31373.63
MIRAUSDT,2026-08-24 11:30:00+00:00,0.04184,2026-08-24 12:30:00+00:00,0.04218518,0.525,54.9,10457.88,Trail-Lock 🔒,0.5421010742381388,31428.53
IDUSDT,2026-08-24 11:30:00+00:00,0.0307,2026-08-24 12:30:00+00:00,0.0311605,1.2,125.71,10476.18,TP 🟢,0.5412536941580782,31554.25
ICPUSDT,2026-08-24 11:00:00+00:00,2.411,2026-08-24 12:00:00+00:00,2.447165,1.2,126.22,10518.08,TP 🟢,0.5299900872344673,31680.46
GTCUSDT,2026-08-24 11:00:00+00:00,0.08604,2026-08-24 12:30:00+00:00,0.08733060000000001,1.2,126.72,10560.15,TP 🟢,0.5264928292175086,31807.19
RONINUSDT,2026-08-24 11:30:00+00:00,0.0553,2026-08-24 12:00:00+00:00,0.055756225,0.525,55.66,10602.4,Trail-Lock 🔒,0.5216779943316895,31862.85
ETCUSDT,2026-08-24 11:30:00+00:00,7.8,2026-08-24 12:30:00+00:00,7.917,1.2,127.45,10620.95,TP 🟢,0.5166154386549507,31990.3
SOPHUSDT,2026-08-24 11:30:00+00:00,0.00374,2026-08-24 12:30:00+00:00,0.0037708549999999996,0.525,55.98,10663.43,Trail-Lock 🔒,0.5093215436760624,32046.28
AXLUSDT,2026-08-24 11:30:00+00:00,0.0417,2026-08-24 12:30:00+00:00,0.0423255,1.2,128.19,10682.09,TP 🟢,0.5057155311455992,32174.47
AVAXUSDT,2026-08-24 11:30:00+00:00,7.514,2026-08-24 12:30:00+00:00,7.5759905000000005,0.525,56.31,10724.82,Trail-Lock 🔒,0.49299568485561795,32230.77
ASTRUSDT,2026-08-24 11:30:00+00:00,0.005355,2026-08-24 12:30:00+00:00,0.005399178750000001,0.525,56.4,10743.59,Trail-Lock 🔒,0.48055239527421617,32287.18
ARPAUSDT,2026-08-24 11:30:00+00:00,0.00942,2026-08-24 12:30:00+00:00,0.0095613,1.2,129.15,10762.39,TP 🟢,0.45909005600376457,32416.33
CFXUSDT,2026-08-24 10:00:00+00:00,0.0483,2026-08-24 13:30:00+00:00,0.04777921089014216,-1.3782,-134.96,9792.44,SL 🔴,0.6393682452518485,32281.36
AMPUSDT,2026-08-24 09:30:00+00:00,0.000422,2026-08-24 13:30:00+00:00,0.00041778000000000003,-1.3,-127.52,9809.57,SL 🔴,0.5015701526831806,32153.84
IOTXUSDT,2026-08-24 12:30:00+00:00,0.002811,2026-08-24 13:30:00+00:00,0.002853165,1.2,128.62,10717.95,TP 🟢,0.8493021586039362,32282.45
KAIAUSDT,2026-08-24 12:30:00+00:00,0.031,2026-08-24 13:30:00+00:00,0.031465,1.2,129.13,10760.82,TP 🟢,0.844442759795562,32411.58
BIOUSDT,2026-08-24 12:30:00+00:00,0.02904,2026-08-24 13:30:00+00:00,0.0294756,1.2,129.65,10803.86,TP 🟢,0.8443790648982586,32541.23
XRPUSDT,2026-08-24 12:30:00+00:00,1.4786,2026-08-24 13:30:00+00:00,1.5007789999999999,1.2,130.16,10847.08,TP 🟢,0.8432123390180787,32671.4
BCHUSDT,2026-08-24 12:30:00+00:00,274.4,2026-08-24 13:30:00+00:00,278.51599999999996,1.2,130.69,10890.47,TP 🟢,0.8414337633308444,32802.08
ORDIUSDT,2026-08-24 12:30:00+00:00,4.102,2026-08-24 13:30:00+00:00,4.135841500000001,0.525,57.4,10934.03,Trail-Lock 🔒,0.8394321185088474,32859.48
BANANAUSDT,2026-08-24 12:30:00+00:00,3.935,2026-08-24 13:30:00+00:00,3.9674637500000003,0.525,57.5,10953.16,Trail-Lock 🔒,0.8351468120562947,32916.99
ZECUSDT,2026-08-24 12:30:00+00:00,839.21,2026-08-24 13:30:00+00:00,846.3578168371308,0.5517,60.54,10972.33,Trail-Lock 🔒,0.8163542485009125,32977.53
EGLDUSDT,2026-08-24 12:30:00+00:00,3.574,2026-08-24 13:30:00+00:00,3.62761,1.2,131.91,10992.51,TP 🟢,0.805920103055035,33109.44
SUSDT,2026-08-24 11:30:00+00:00,0.02768,2026-08-24 13:30:00+00:00,0.0280952,1.2,132.44,11036.48,TP 🟢,0.789534913040491,33241.87
ZENUSDT,2026-08-24 12:30:00+00:00,5.549,2026-08-24 13:30:00+00:00,5.460801860686103,-1.8894,-209.36,11080.62,SL 🔴,0.7842087674647701,33032.51
WALUSDT,2026-08-24 11:30:00+00:00,0.0229,2026-08-24 13:30:00+00:00,0.0232435,1.2,132.13,11010.84,TP 🟢,0.7826330059030555,33164.64
DOGEUSDT,2026-08-24 12:30:00+00:00,0.0917,2026-08-24 13:30:00+00:00,0.09068107923406185,-1.4111,-156.0,11054.88,SL 🔴,0.7701877933374057,33008.64
STXUSDT,2026-08-24 11:30:00+00:00,0.2393,2026-08-24 13:30:00+00:00,0.2342637683713204,-2.4046,-264.57,11002.88,SL 🔴,0.7604713598744701,32744.07
MANAUSDT,2026-08-24 12:30:00+00:00,0.0745,2026-08-24 13:30:00+00:00,0.07511462499999999,0.525,57.3,10914.69,Trail-Lock 🔒,0.7534224743683219,32801.37
INITUSDT,2026-08-24 12:30:00+00:00,0.05538,2026-08-24 13:30:00+00:00,0.0548262,-1.3,-142.14,10933.79,SL 🔴,0.7002778693192331,32659.23
GUSDT,2026-08-24 10:00:00+00:00,0.00385,2026-08-24 13:30:00+00:00,0.0038817625,0.525,57.15,10886.41,Trail-Lock 🔒,0.6861306850389628,32716.39
ANKRUSDT,2026-08-24 10:00:00+00:00,0.00397,2026-08-24 13:30:00+00:00,0.0040027525,0.525,57.25,10905.46,Trail-Lock 🔒,0.6744265184514028,32773.64
LAUSDT,2026-08-24 12:30:00+00:00,0.057,2026-08-24 13:00:00+00:00,0.05747025,0.525,57.35,10924.55,Trail-Lock 🔒,0.6680905114274694,32830.99
GLMUSDT,2026-08-24 12:30:00+00:00,0.1099,2026-08-24 13:30:00+00:00,0.108801,-1.3,-142.27,10943.66,SL 🔴,0.6643978540182245,32688.73
PORTALUSDT,2026-08-24 08:30:00+00:00,0.01601,2026-08-24 13:30:00+00:00,0.016678109373789697,3.8731,422.02,10896.24,TP 🟢,0.6588627105614966,33110.75
BLURUSDT,2026-08-24 12:30:00+00:00,0.01643,2026-08-24 13:30:00+00:00,0.01667645,1.2,132.44,11036.92,TP 🟢,0.6558920957783194,33243.19
ZILUSDT,2026-08-24 12:30:00+00:00,0.002753,2026-08-24 13:30:00+00:00,0.00272547,-1.3,-144.05,11081.06,SL 🔴,0.6507197110096722,33099.14
GRTUSDT,2026-08-24 12:30:00+00:00,0.01762,2026-08-24 13:30:00+00:00,0.01738354999756073,-1.6419,-181.16,11033.05,SL 🔴,0.6328811504609941,32917.98
FIDAUSDT,2026-08-24 12:30:00+00:00,0.01909,2026-08-24 13:30:00+00:00,0.0188991,-1.3,-142.64,10972.66,SL 🔴,0.600396110425763,32775.34
HBARUSDT,2026-08-24 12:30:00+00:00,0.08031,2026-08-24 13:30:00+00:00,0.07941656362825747,-1.4125,-154.32,10925.11,SL 🔴,0.593340819030703,32621.02
