ACEUSDT,2026-07-29 16:00:00+00:00,0.0713,2026-07-29 21:00:00+00:00,0.071888225,0.525,19.14,3645.27,Trail-Lock 🔒,0.842661224776108,10954.94
KAITOUSDT,2026-07-29 16:00:00+00:00,1.273,2026-07-29 22:30:00+00:00,1.287916314738474,0.8717,31.83,3651.65,Trail-Lock 🔒,0.8180184834766535,10986.77
DIAUSDT,2026-07-29 16:00:00+00:00,0.1154,2026-07-30 00:00:00+00:00,0.11846914513609821,2.3596,86.41,3662.26,TP 🟢,0.8021478688520561,11073.18
NILUSDT,2026-07-29 23:30:00+00:00,0.03471,2026-07-30 00:00:00+00:00,0.0349963575,0.525,19.38,3691.06,Trail-Lock 🔒,0.6909995680841083,11092.56
OPUSDT,2026-07-29 23:30:00+00:00,0.0877,2026-07-30 12:00:00+00:00,0.0877,-0.3,-11.07,3691.06,Timeout ⏱️,0.8013035763690641,11081.49
MEUSDT,2026-07-30 15:30:00+00:00,0.06106,2026-07-30 23:30:00+00:00,0.0604494,-1.3,-48.02,3693.83,SL 🔴,0.5009923793700082,11033.47
ZENUSDT,2026-07-30 20:00:00+00:00,3.852,2026-07-31 08:30:00+00:00,3.86,-0.0923,-3.4,3677.82,Timeout ⏱️,0.6914439088264159,11030.07
KITEUSDT,2026-07-30 20:00:00+00:00,0.0929,2026-07-31 08:30:00+00:00,0.0926,-0.6229,-22.91,3677.82,Timeout ⏱️,0.5691139807408196,11007.16
HYPERUSDT,2026-07-31 07:00:00+00:00,0.0592,2026-07-31 07:30:00+00:00,0.060191340841376506,1.3746,50.43,3669.05,TP 🟢,0.8319678104319357,11057.6
INITUSDT,2026-07-31 07:00:00+00:00,0.0488,2026-07-31 10:30:00+00:00,0.049202600000000006,0.525,19.35,3685.87,Trail-Lock 🔒,0.7096851957518535,11076.95
XVGUSDT,2026-07-31 07:00:00+00:00,0.001928,2026-07-31 09:00:00+00:00,0.00190872,-1.3,-48.0,3692.32,SL 🔴,0.45938709179724024,11028.95
XVGUSDT,2026-07-31 12:30:00+00:00,0.001914,2026-07-31 13:30:00+00:00,0.0019297905,0.525,19.3,3676.32,Trail-Lock 🔒,0.7277810761093773,11048.25
NEWTUSDT,2026-07-31 12:30:00+00:00,0.0401,2026-07-31 13:30:00+00:00,0.040430825,0.525,19.33,3682.75,Trail-Lock 🔒,0.6601578557966579,11067.58
POWRUSDT,2026-07-31 12:30:00+00:00,0.0398,2026-07-31 14:00:00+00:00,0.039402,-1.3,-47.96,3689.19,SL 🔴,0.5528568677718956,11019.62
ZKPUSDT,2026-07-31 12:30:00+00:00,0.0449,2026-07-31 13:00:00+00:00,0.045270425,0.525,19.28,3673.21,Trail-Lock 🔒,0.5505838247171618,11038.91
XAIUSDT,2026-07-31 12:30:00+00:00,0.00602,2026-07-31 14:00:00+00:00,0.0059598,-1.3,-47.84,3679.64,SL 🔴,0.5379528624157895,10991.07
ATOMUSDT,2026-07-31 12:30:00+00:00,1.235,2026-07-31 17:30:00+00:00,1.24518875,0.525,19.23,3663.69,Trail-Lock 🔒,0.5277305580673208,11010.31
GUSDT,2026-07-31 12:30:00+00:00,0.00328,2026-07-31 17:00:00+00:00,0.00330706,0.525,19.27,3670.1,Trail-Lock 🔒,0.5229214390120811,11029.57
ENJUSDT,2026-07-31 12:30:00+00:00,0.02497,2026-07-31 17:30:00+00:00,0.0251760025,0.525,19.3,3676.52,Trail-Lock 🔒,0.5003470309594906,11048.87
CELRUSDT,2026-07-31 12:30:00+00:00,0.001565,2026-07-31 16:00:00+00:00,0.00157791125,0.525,19.34,3682.96,Trail-Lock 🔒,0.4633583578934782,11068.21
MASKUSDT,2026-07-31 12:30:00+00:00,0.347,2026-07-31 19:30:00+00:00,0.34986275,0.525,19.33,3682.75,Trail-Lock 🔒,0.7005846276513163,11087.54
ENSOUSDT,2026-07-31 18:00:00+00:00,0.903,2026-07-31 20:30:00+00:00,0.891448339694816,-1.5793,-58.37,3695.85,SL 🔴,0.6409033120473931,11029.18
PYTHUSDT,2026-07-31 22:00:00+00:00,0.04002,2026-07-31 23:00:00+00:00,0.040350165,0.525,19.3,3676.39,Trail-Lock 🔒,0.4992173429154968,11048.48
ZILUSDT,2026-07-31 22:00:00+00:00,0.002643,2026-07-31 23:30:00+00:00,0.002682645,1.2,44.19,3682.83,TP 🟢,0.46146321827049513,11092.67
ALPINEUSDT,2026-07-31 22:00:00+00:00,0.322,2026-08-01 07:30:00+00:00,0.31878,-1.3,-47.79,3676.39,SL 🔴,0.5390945924586525,11044.88
VANRYUSDT,2026-08-01 07:00:00+00:00,0.004025,2026-08-01 08:00:00+00:00,0.004100496616857146,1.5757,58.01,3681.63,TP 🟢,0.8267713738279732,11102.89
OPENUSDT,2026-08-01 11:00:00+00:00,0.178,2026-08-01 14:30:00+00:00,0.1794685,0.525,19.43,3700.96,Trail-Lock 🔒,0.8093000457805222,11122.32
DUSKUSDT,2026-08-01 11:00:00+00:00,0.0583,2026-08-01 17:00:00+00:00,0.057717,-1.3,-48.2,3707.44,SL 🔴,0.5047861696094009,11074.12
ARPAUSDT,2026-08-01 15:00:00+00:00,0.00825,2026-08-02 00:00:00+00:00,0.008373750000000001,1.2,44.3,3691.37,TP 🟢,0.48994372769952954,11118.42
ZILUSDT,2026-08-01 23:00:00+00:00,0.002629,2026-08-02 05:00:00+00:00,0.00260271,-1.3,-48.18,3706.14,SL 🔴,0.5375875318671179,11070.24
RIFUSDT,2026-08-02 07:00:00+00:00,0.0894,2026-08-02 08:00:00+00:00,0.09074105154377124,1.2001,44.28,3690.08,TP 🟢,0.5884082106861659,11114.52
DCRUSDT,2026-08-02 07:00:00+00:00,13.26,2026-08-02 11:00:00+00:00,13.4589,1.2,44.46,3704.84,TP 🟢,0.5672782806119456,11158.98
RSRUSDT,2026-08-02 07:00:00+00:00,0.001296,2026-08-02 08:30:00+00:00,0.001306692,0.525,19.53,3719.66,Trail-Lock 🔒,0.559762278234644,11178.51
ZROUSDT,2026-08-02 15:00:00+00:00,0.719,2026-08-02 22:30:00+00:00,0.72493175,0.525,19.56,3726.17,Trail-Lock 🔒,0.8445486992054783,11198.07
ZECUSDT,2026-08-02 19:30:00+00:00,472.32,2026-08-03 06:00:00+00:00,476.21664,0.525,19.6,3732.69,Trail-Lock 🔒,0.8360781698511028,11217.67
ZKUSDT,2026-08-02 19:30:00+00:00,0.00778,2026-08-03 03:30:00+00:00,0.007844185,0.525,19.63,3739.22,Trail-Lock 🔒,0.8324346252869912,11237.3
ICXUSDT,2026-08-02 23:00:00+00:00,0.0213,2026-08-03 05:30:00+00:00,0.021475725,0.525,19.67,3745.77,Trail-Lock 🔒,0.5897453752489902,11256.97
FLUXUSDT,2026-08-02 23:00:00+00:00,0.0401,2026-08-03 00:30:00+00:00,0.040430825,0.525,19.7,3752.32,Trail-Lock 🔒,0.5006963876664617,11276.67
ROSEUSDT,2026-08-03 18:30:00+00:00,0.00543,2026-08-04 00:30:00+00:00,0.0054747975,0.525,19.73,3758.89,Trail-Lock 🔒,0.6366157007681078,11296.4
EPICUSDT,2026-08-03 18:30:00+00:00,0.9105,2026-08-04 00:30:00+00:00,0.920794546459258,0.8306,31.28,3765.47,Trail-Lock 🔒,0.7455732785089633,11327.68
ACHUSDT,2026-08-03 22:00:00+00:00,0.00428,2026-08-04 04:30:00+00:00,0.00431531,0.525,19.82,3775.89,Trail-Lock 🔒,0.5956992535353797,11347.5
CKBUSDT,2026-08-04 07:30:00+00:00,0.000821,2026-08-04 08:00:00+00:00,0.000833315,1.2,45.39,3782.5,TP 🟢,0.7383826315021306,11392.89
RIFUSDT,2026-08-04 07:30:00+00:00,0.0734,2026-08-04 16:00:00+00:00,0.07450559874594413,1.2063,45.63,3782.5,Trail-Lock 🔒,0.7995926454762732,11438.52
ACHUSDT,2026-08-04 07:30:00+00:00,0.00429,2026-08-04 19:00:00+00:00,0.004354350000000001,1.2,45.75,3812.84,TP 🟢,0.7547217720057099,11484.27
VANAUSDT,2026-08-04 15:30:00+00:00,0.839,2026-08-04 16:00:00+00:00,0.8515849999999999,1.2,45.94,3828.09,TP 🟢,0.7362519472724296,11530.21
LINEAUSDT,2026-08-04 15:30:00+00:00,0.002269,2026-08-05 04:00:00+00:00,0.002266,-0.4322,-16.61,3843.4,Timeout ⏱️,0.8446788953512234,11513.6
DEXEUSDT,2026-08-04 20:00:00+00:00,2.315,2026-08-04 21:00:00+00:00,2.358552481885442,1.5813,60.69,3837.87,TP 🟢,0.8271776004549328,11574.29
OPENUSDT,2026-08-04 15:30:00+00:00,0.1903,2026-08-04 21:30:00+00:00,0.191869975,0.525,20.26,3858.1,Trail-Lock 🔒,0.8037522780539563,11594.54
IOUSDT,2026-08-05 05:30:00+00:00,0.1248,2026-08-05 12:00:00+00:00,0.1258296,0.525,20.29,3864.85,Trail-Lock 🔒,0.8329027177397144,11614.83
XPLUSDT,2026-08-05 05:30:00+00:00,0.07849,2026-08-05 07:00:00+00:00,0.0791375425,0.525,20.33,3871.61,Trail-Lock 🔒,0.7461299777041824,11635.16
ARKMUSDT,2026-08-05 05:30:00+00:00,0.0959,2026-08-05 13:30:00+00:00,0.094941,-1.3,-50.42,3878.39,SL 🔴,0.5683421162936277,11584.74
ENSOUSDT,2026-08-05 12:30:00+00:00,0.904,2026-08-05 20:00:00+00:00,0.911458,0.525,20.27,3861.58,Trail-Lock 🔒,0.6203354964557025,11605.01
STRAXUSDT,2026-08-05 17:30:00+00:00,0.00864,2026-08-05 20:30:00+00:00,0.00871128,0.525,20.31,3868.34,Trail-Lock 🔒,0.4672168074859579,11625.32
OPUSDT,2026-08-05 17:30:00+00:00,0.0886,2026-08-05 22:30:00+00:00,0.087714,-1.3,-50.29,3868.34,SL 🔴,0.5407731725552132,11575.03
LINKUSDT,2026-08-05 17:30:00+00:00,8.212,2026-08-06 02:00:00+00:00,8.12988,-1.3,-50.38,3875.11,SL 🔴,0.4665659771627279,11524.66
FILUSDT,2026-08-05 17:30:00+00:00,0.7224,2026-08-06 02:00:00+00:00,0.715176,-1.3,-50.38,3875.11,SL 🔴,0.4637647057475671,11474.28
